X:Pos_TX-Body2-slider_crank(mm),Y:Pos_TX-Body2-slider_crank(mm),Y:Pos_TY-Body2-slider_crank(mm),Y:Pos_TZ-Body2-slider_crank(mm)
0.056253000,-1.3706423,150.00288,-1.7460597e-13
0.057253000,-1.4188250,150.00275,-1.7460709e-13
0.058253000,-1.4678048,150.00260,-1.7460823e-13
0.059253000,-1.5175798,150.00244,-1.7460939e-13
0.060253000,-1.5681483,150.00226,-1.7461057e-13
0.061253000,-1.6195085,150.00205,-1.7461176e-13
0.062253000,-1.6716585,150.00183,-1.7461298e-13
0.063253000,-1.7245966,150.00158,-1.7461421e-13
0.064253000,-1.7783209,150.00131,-1.7461546e-13
0.065253000,-1.8328297,150.00102,-1.7461673e-13
0.066253000,-1.8881211,150.00070,-1.7461801e-13
0.067253000,-1.9441933,150.00036,-1.7461932e-13
0.068253000,-2.0010446,149.99999,-1.7462064e-13
0.069253000,-2.0586731,149.99960,-1.7462198e-13
0.070253000,-2.1170769,149.99917,-1.7462334e-13
0.071253000,-2.1762544,149.99872,-1.7462472e-13
0.072253000,-2.2362037,149.99824,-1.7462611e-13
0.073253000,-2.2969229,149.99773,-1.7462753e-13
0.074253000,-2.3584103,149.99718,-1.7462896e-13
0.075253000,-2.4206640,149.99661,-1.7463041e-13
0.076253000,-2.4836823,149.99600,-1.7463187e-13
0.077253000,-2.5474633,149.99535,-1.7463336e-13
0.078253000,-2.6120052,149.99467,-1.7463486e-13
0.079253000,-2.6773062,149.99396,-1.7463638e-13
0.080253000,-2.7433644,149.99320,-1.7463792e-13
0.081253000,-2.8101782,149.99241,-1.7463947e-13
0.082253000,-2.8777455,149.99158,-1.7464105e-13
0.083253000,-2.9460647,149.99071,-1.7464264e-13
0.084253000,-3.0151339,149.98980,-1.7464424e-13
0.085253000,-3.0849512,149.98884,-1.7464587e-13
0.086253000,-3.1555149,149.98785,-1.7464751e-13
0.087253000,-3.2268232,149.98680,-1.7464917e-13
0.088253000,-3.2988741,149.98572,-1.7465085e-13
0.089253000,-3.3716659,149.98458,-1.7465254e-13
0.090253000,-3.4451968,149.98340,-1.7465425e-13
0.091253000,-3.5194649,149.98217,-1.7465598e-13
0.092253000,-3.5944684,149.98089,-1.7465773e-13
0.093253000,-3.6702055,149.97957,-1.7465949e-13
0.094253000,-3.7466743,149.97818,-1.7466127e-13
0.095253000,-3.8238730,149.97675,-1.7466307e-13
0.096253000,-3.9017997,149.97526,-1.7466488e-13
0.097253000,-3.9804527,149.97372,-1.7466671e-13
0.098253000,-4.0598301,149.97212,-1.7466856e-13
0.099253000,-4.1399301,149.97047,-1.7467042e-13
0.10025300,-4.2207508,149.96875,-1.7467231e-13
0.10125300,-4.3022903,149.96698,-1.7467420e-13
0.10225300,-4.3845469,149.96515,-1.7467612e-13
0.10325300,-4.4675187,149.96325,-1.7467805e-13
0.10425300,-4.5512038,149.96129,-1.7468000e-13
0.10525300,-4.6356004,149.95927,-1.7468196e-13
0.10625300,-4.7207067,149.95718,-1.7468394e-13
0.10725300,-4.8065208,149.95503,-1.7468594e-13
0.10825300,-4.8930409,149.95281,-1.7468796e-13
0.10925300,-4.9802650,149.95052,-1.7468999e-13
0.11025300,-5.0681914,149.94816,-1.7469203e-13
0.11125300,-5.1568183,149.94573,-1.7469410e-13
0.11225300,-5.2461436,149.94323,-1.7469618e-13
0.11325300,-5.3361656,149.94065,-1.7469827e-13
0.11425300,-5.4268825,149.93800,-1.7470038e-13
0.11525300,-5.5182923,149.93527,-1.7470251e-13
0.11625300,-5.6103932,149.93247,-1.7470466e-13
0.11725300,-5.7031834,149.92959,-1.7470682e-13
0.11825300,-5.7966609,149.92663,-1.7470899e-13
0.11925300,-5.8908239,149.92358,-1.7471118e-13
0.12025300,-5.9856705,149.92046,-1.7471339e-13
0.12125300,-6.0811989,149.91725,-1.7471562e-13
0.12225300,-6.1774072,149.91396,-1.7471786e-13
0.12325300,-6.2742935,149.91059,-1.7472011e-13
0.12425300,-6.3718559,149.90712,-1.7472238e-13
0.12525300,-6.4700926,149.90357,-1.7472467e-13
0.12625300,-6.5690016,149.89993,-1.7472697e-13
0.12725300,-6.6685812,149.89620,-1.7472929e-13
0.12825300,-6.7688293,149.89237,-1.7473163e-13
0.12925300,-6.8697442,149.88845,-1.7473398e-13
0.13025300,-6.9713238,149.88444,-1.7473634e-13
0.13125300,-7.0735665,149.88033,-1.7473872e-13
0.13225300,-7.1764701,149.87613,-1.7474112e-13
0.13325300,-7.2800330,149.87183,-1.7474353e-13
0.13425300,-7.3842531,149.86742,-1.7474596e-13
0.13525300,-7.4891285,149.86292,-1.7474840e-13
0.13625300,-7.5946574,149.85831,-1.7475086e-13
0.13725300,-7.7008379,149.85360,-1.7475333e-13
0.13825300,-7.8076680,149.84879,-1.7475582e-13
0.13925300,-7.9151458,149.84387,-1.7475832e-13
0.14025300,-8.0232695,149.83884,-1.7476084e-13
0.14125300,-8.1320372,149.83370,-1.7476338e-13
0.14225300,-8.2414468,149.82846,-1.7476593e-13
0.14325300,-8.3514965,149.82310,-1.7476849e-13
0.14425300,-8.4621844,149.81763,-1.7477107e-13
0.14525300,-8.5735086,149.81204,-1.7477366e-13
0.14625300,-8.6854671,149.80634,-1.7477627e-13
0.14725300,-8.7980580,149.80052,-1.7477889e-13
0.14825300,-8.9112794,149.79459,-1.7478153e-13
0.14925300,-9.0251294,149.78853,-1.7478418e-13
0.15025300,-9.1396060,149.78236,-1.7478685e-13
0.15125300,-9.2547073,149.77606,-1.7478953e-13
0.15225300,-9.3704313,149.76964,-1.7479223e-13
0.15325300,-9.4867762,149.76309,-1.7479494e-13
0.15425300,-9.6037399,149.75642,-1.7479767e-13
0.15525300,-9.7213206,149.74962,-1.7480041e-13
0.15625300,-9.8395163,149.74269,-1.7480316e-13
0.15725300,-9.9583250,149.73563,-1.7480593e-13
0.15825300,-10.077745,149.72844,-1.7480871e-13
0.15925300,-10.197774,149.72111,-1.7481151e-13
0.16025300,-10.318410,149.71366,-1.7481432e-13
0.16125300,-10.439651,149.70606,-1.7481715e-13
0.16225300,-10.561496,149.69833,-1.7481999e-13
0.16325300,-10.683942,149.69046,-1.7482284e-13
0.16425300,-10.806987,149.68245,-1.7482571e-13
0.16525300,-10.930630,149.67430,-1.7482860e-13
0.16625300,-11.054868,149.66601,-1.7483149e-13
0.16725300,-11.179700,149.65757,-1.7483440e-13
0.16825300,-11.305123,149.64899,-1.7483733e-13
0.16925300,-11.431135,149.64026,-1.7484027e-13
0.17025300,-11.557735,149.63138,-1.7484322e-13
0.17125300,-11.684920,149.62236,-1.7484619e-13
0.17225300,-11.812689,149.61318,-1.7484917e-13
0.17325300,-11.941040,149.60385,-1.7485216e-13
0.17425300,-12.069970,149.59437,-1.7485517e-13
0.17525300,-12.199478,149.58473,-1.7485819e-13
0.17625300,-12.329561,149.57494,-1.7486122e-13
0.17725300,-12.460218,149.56499,-1.7486427e-13
0.17825300,-12.591446,149.55488,-1.7486733e-13
0.17925300,-12.723244,149.54461,-1.7487041e-13
0.18025300,-12.855610,149.53417,-1.7487350e-13
0.18125300,-12.988541,149.52358,-1.7487660e-13
0.18225300,-13.122035,149.51282,-1.7487971e-13
0.18325300,-13.256092,149.50189,-1.7488284e-13
0.18425300,-13.390707,149.49080,-1.7488599e-13
0.18525300,-13.525880,149.47953,-1.7488914e-13
0.18625300,-13.661609,149.46810,-1.7489231e-13
0.18725300,-13.797891,149.45650,-1.7489549e-13
0.18825300,-13.934724,149.44472,-1.7489869e-13
0.18925300,-14.072107,149.43277,-1.7490189e-13
0.19025300,-14.210037,149.42064,-1.7490511e-13
0.19125300,-14.348513,149.40834,-1.7490835e-13
0.19225300,-14.487531,149.39586,-1.7491159e-13
0.19325300,-14.627091,149.38320,-1.7491485e-13
0.19425300,-14.767190,149.37035,-1.7491813e-13
0.19525300,-14.907826,149.35733,-1.7492141e-13
0.19625300,-15.048998,149.34412,-1.7492471e-13
0.19725300,-15.190702,149.33073,-1.7492802e-13
0.19825300,-15.332937,149.31715,-1.7493134e-13
0.19925300,-15.475701,149.30338,-1.7493468e-13
0.20025300,-15.618992,149.28942,-1.7493803e-13
0.20125300,-15.762808,149.27527,-1.7494139e-13
0.20225300,-15.907147,149.26093,-1.7494476e-13
0.20325300,-16.052006,149.24640,-1.7494815e-13
0.20425300,-16.197384,149.23167,-1.7495155e-13
0.20525300,-16.343278,149.21674,-1.7495496e-13
0.20625300,-16.489686,149.20162,-1.7495838e-13
0.20725300,-16.636607,149.18630,-1.7496182e-13
0.20825300,-16.784038,149.17078,-1.7496527e-13
0.20925300,-16.931978,149.15506,-1.7496873e-13
0.21025300,-17.080423,149.13913,-1.7497220e-13
0.21125300,-17.229372,149.12300,-1.7497568e-13
0.21225300,-17.378824,149.10667,-1.7497918e-13
0.21325300,-17.528775,149.09013,-1.7498269e-13
0.21425300,-17.679223,149.07338,-1.7498621e-13
0.21525300,-17.830167,149.05642,-1.7498974e-13
0.21625300,-17.981605,149.03925,-1.7499329e-13
0.21725300,-18.133534,149.02186,-1.7499684e-13
0.21825300,-18.285952,149.00427,-1.7500041e-13
0.21925300,-18.438858,148.98646,-1.7500399e-13
0.22025300,-18.592248,148.96843,-1.7500759e-13
0.22125300,-18.746121,148.95019,-1.7501119e-13
0.22225300,-18.900475,148.93172,-1.7501480e-13
0.22325300,-19.055308,148.91304,-1.7501843e-13
0.22425300,-19.210616,148.89413,-1.7502207e-13
0.22525300,-19.366400,148.87500,-1.7502572e-13
0.22625300,-19.522655,148.85565,-1.7502938e-13
0.22725300,-19.679381,148.83607,-1.7503305e-13
0.22825300,-19.836574,148.81627,-1.7503674e-13
0.22925300,-19.994234,148.79624,-1.7504044e-13
0.23025300,-20.152357,148.77598,-1.7504414e-13
0.23125300,-20.310941,148.75548,-1.7504786e-13
0.23225300,-20.469985,148.73476,-1.7505159e-13
0.23325300,-20.629485,148.71380,-1.7505533e-13
0.23425300,-20.789441,148.69261,-1.7505908e-13
0.23525300,-20.949850,148.67118,-1.7506285e-13
0.23625300,-21.110709,148.64952,-1.7506662e-13
0.23725300,-21.272017,148.62762,-1.7507041e-13
0.23825300,-21.433771,148.60548,-1.7507420e-13
0.23925300,-21.595970,148.58309,-1.7507801e-13
0.24025300,-21.758610,148.56047,-1.7508183e-13
0.24125300,-21.921690,148.53760,-1.7508566e-13
0.24225300,-22.085207,148.51449,-1.7508950e-13
0.24325300,-22.249160,148.49113,-1.7509335e-13
0.24425300,-22.413547,148.46752,-1.7509721e-13
0.24525300,-22.578364,148.44367,-1.7510108e-13
0.24625300,-22.743610,148.41957,-1.7510497e-13
0.24725300,-22.909283,148.39521,-1.7510886e-13
0.24825300,-23.075380,148.37061,-1.7511276e-13
0.24925300,-23.241900,148.34575,-1.7511668e-13
0.25025300,-23.408839,148.32064,-1.7512060e-13
0.25125300,-23.576196,148.29527,-1.7512454e-13
0.25225300,-23.743969,148.26964,-1.7512849e-13
0.25325300,-23.912155,148.24376,-1.7513244e-13
0.25425300,-24.080753,148.21762,-1.7513641e-13
0.25525300,-24.249759,148.19121,-1.7514039e-13
0.25625300,-24.419172,148.16455,-1.7514438e-13
0.25725300,-24.588990,148.13762,-1.7514837e-13
0.25825300,-24.759210,148.11043,-1.7515238e-13
0.25925300,-24.929830,148.08297,-1.7515640e-13
0.26025300,-25.100848,148.05525,-1.7516043e-13
0.26125300,-25.272261,148.02726,-1.7516446e-13
0.26225300,-25.444067,147.99900,-1.7516851e-13
0.26325300,-25.616265,147.97048,-1.7517257e-13
0.26425300,-25.788852,147.94168,-1.7517664e-13
0.26525300,-25.961825,147.91261,-1.7518072e-13
0.26625300,-26.135182,147.88326,-1.7518480e-13
0.26725300,-26.308922,147.85365,-1.7518890e-13
0.26825300,-26.483041,147.82375,-1.7519301e-13
0.26925300,-26.657538,147.79358,-1.7519713e-13
0.27025300,-26.832411,147.76313,-1.7520125e-13
0.27125300,-27.007656,147.73241,-1.7520539e-13
0.27225300,-27.183272,147.70140,-1.7520954e-13
0.27325300,-27.359257,147.67012,-1.7521369e-13
0.27425300,-27.535608,147.63855,-1.7521786e-13
0.27525300,-27.712323,147.60670,-1.7522203e-13
0.27625300,-27.889399,147.57456,-1.7522621e-13
0.27725300,-28.066835,147.54214,-1.7523041e-13
0.27825300,-28.244629,147.50943,-1.7523461e-13
0.27925300,-28.422777,147.47644,-1.7523882e-13
0.28025300,-28.601277,147.44316,-1.7524304e-13
0.28125300,-28.780128,147.40958,-1.7524727e-13
0.28225300,-28.959327,147.37572,-1.7525151e-13
0.28325300,-29.138872,147.34157,-1.7525576e-13
0.28425300,-29.318760,147.30712,-1.7526002e-13
0.28525300,-29.498989,147.27238,-1.7526428e-13
0.28625300,-29.679557,147.23735,-1.7526856e-13
0.28725300,-29.860461,147.20202,-1.7527284e-13
0.28825300,-30.041700,147.16639,-1.7527714e-13
0.28925300,-30.223270,147.13047,-1.7528144e-13
0.29025300,-30.405170,147.09425,-1.7528575e-13
0.29125300,-30.587398,147.05773,-1.7529007e-13
0.29225300,-30.769950,147.02090,-1.7529440e-13
0.29325300,-30.952825,146.98378,-1.7529874e-13
0.29425300,-31.136021,146.94636,-1.7530308e-13
0.29525300,-31.319534,146.90863,-1.7530744e-13
0.29625300,-31.503363,146.87059,-1.7531180e-13
0.29725300,-31.687506,146.83226,-1.7531617e-13
0.29825300,-31.871959,146.79361,-1.7532055e-13
0.29925300,-32.056721,146.75466,-1.7532494e-13
0.30025300,-32.241790,146.71540,-1.7532934e-13
0.30125300,-32.427163,146.67584,-1.7533375e-13
0.30225300,-32.612837,146.63596,-1.7533816e-13
0.30325300,-32.798811,146.59577,-1.7534258e-13
0.30425300,-32.985081,146.55527,-1.7534701e-13
0.30525300,-33.171647,146.51446,-1.7535145e-13
0.30625300,-33.358505,146.47333,-1.7535590e-13
0.30725300,-33.545653,146.43190,-1.7536035e-13
0.30825300,-33.733088,146.39014,-1.7536482e-13
0.30925300,-33.920809,146.34807,-1.7536929e-13
0.31025300,-34.108813,146.30569,-1.7537377e-13
0.31125300,-34.297098,146.26298,-1.7537825e-13
0.31225300,-34.485660,146.21996,-1.7538275e-13
0.31325300,-34.674499,146.17662,-1.7538725e-13
0.31425300,-34.863611,146.13296,-1.7539176e-13
0.31525300,-35.052995,146.08898,-1.7539628e-13
0.31625300,-35.242647,146.04468,-1.7540080e-13
0.31725300,-35.432566,146.00005,-1.7540534e-13
0.31825300,-35.622749,145.95511,-1.7540988e-13
0.31925300,-35.813194,145.90983,-1.7541443e-13
0.32025300,-36.003898,145.86424,-1.7541899e-13
0.32125300,-36.194859,145.81832,-1.7542355e-13
0.32225300,-36.386075,145.77207,-1.7542812e-13
0.32325300,-36.577543,145.72550,-1.7543270e-13
0.32425300,-36.769261,145.67860,-1.7543729e-13
0.32525300,-36.961226,145.63137,-1.7544188e-13
0.32625300,-37.153437,145.58381,-1.7544648e-13
0.32725300,-37.345890,145.53592,-1.7545109e-13
0.32825300,-37.538584,145.48770,-1.7545571e-13
0.32925300,-37.731516,145.43915,-1.7546033e-13
0.33025300,-37.924684,145.39027,-1.7546496e-13
0.33125300,-38.118085,145.34106,-1.7546960e-13
0.33225300,-38.311717,145.29152,-1.7547424e-13
0.33325300,-38.505577,145.24164,-1.7547889e-13
0.33425300,-38.699664,145.19142,-1.7548355e-13
0.33525300,-38.893974,145.14088,-1.7548822e-13
0.33625300,-39.088505,145.08999,-1.7549289e-13
0.33725300,-39.283256,145.03877,-1.7549757e-13
0.33825300,-39.478223,144.98722,-1.7550225e-13
0.33925300,-39.673405,144.93532,-1.7550694e-13
0.34025300,-39.868798,144.88309,-1.7551164e-13
0.34125300,-40.064400,144.83052,-1.7551635e-13
0.34225300,-40.260210,144.77762,-1.7552106e-13
0.34325300,-40.456224,144.72437,-1.7552578e-13
0.34425300,-40.652441,144.67078,-1.7553051e-13
0.34525300,-40.848857,144.61685,-1.7553524e-13
0.34625300,-41.045471,144.56258,-1.7553998e-13
0.34725300,-41.242280,144.50797,-1.7554472e-13
0.34825300,-41.439281,144.45302,-1.7554948e-13
0.34925300,-41.636473,144.39772,-1.7555423e-13
0.35025300,-41.833852,144.34208,-1.7555900e-13
0.35125300,-42.031417,144.28610,-1.7556377e-13
0.35225300,-42.229166,144.22977,-1.7556855e-13
0.35325300,-42.427094,144.17310,-1.7557333e-13
0.35425300,-42.625201,144.11609,-1.7557812e-13
0.35525300,-42.823484,144.05872,-1.7558291e-13
0.35625300,-43.021941,144.00102,-1.7558771e-13
0.35725300,-43.220568,143.94296,-1.7559252e-13
0.35825300,-43.419364,143.88456,-1.7559733e-13
0.35925300,-43.618326,143.82581,-1.7560215e-13
0.36025300,-43.817453,143.76672,-1.7560698e-13
0.36125300,-44.016740,143.70728,-1.7561181e-13
0.36225300,-44.216187,143.64749,-1.7561665e-13
0.36325300,-44.415790,143.58735,-1.7562149e-13
0.36425300,-44.615548,143.52686,-1.7562634e-13
0.36525300,-44.815457,143.46602,-1.7563119e-13
0.36625300,-45.015516,143.40483,-1.7563605e-13
0.36725300,-45.215722,143.34329,-1.7564092e-13
0.36825300,-45.416073,143.28140,-1.7564579e-13
0.36925300,-45.616565,143.21916,-1.7565066e-13
0.37025300,-45.817198,143.15657,-1.7565555e-13
0.37125300,-46.017968,143.09363,-1.7566043e-13
0.37225300,-46.218873,143.03034,-1.7566533e-13
0.37325300,-46.419910,142.96670,-1.7567022e-13
0.37425300,-46.621078,142.90270,-1.7567513e-13
0.37525300,-46.822374,142.83835,-1.7568004e-13
0.37625300,-47.023795,142.77365,-1.7568495e-13
0.37725300,-47.225339,142.70859,-1.7568987e-13
0.37825300,-47.427004,142.64319,-1.7569479e-13
0.37925300,-47.628786,142.57743,-1.7569972e-13
0.38025300,-47.830685,142.51131,-1.7570466e-13
0.38125300,-48.032697,142.44485,-1.7570960e-13
0.38225300,-48.234820,142.37803,-1.7571454e-13
0.38325300,-48.437052,142.31085,-1.7571949e-13
0.38425300,-48.639390,142.24332,-1.7572444e-13
0.38525300,-48.841831,142.17544,-1.7572940e-13
0.38625300,-49.044375,142.10720,-1.7573437e-13
0.38725300,-49.247017,142.03861,-1.7573933e-13
0.38825300,-49.449755,141.96966,-1.7574431e-13
0.38925300,-49.652588,141.90036,-1.7574929e-13
0.39025300,-49.855513,141.83071,-1.7575427e-13
0.39125300,-50.058527,141.76069,-1.7575926e-13
0.39225300,-50.261629,141.69033,-1.7576425e-13
0.39325300,-50.464815,141.61961,-1.7576924e-13
0.39425300,-50.668083,141.54853,-1.7577424e-13
0.39525300,-50.871431,141.47710,-1.7577925e-13
0.39625300,-51.074857,141.40531,-1.7578426e-13
0.39725300,-51.278357,141.33317,-1.7578927e-13
0.39825300,-51.481931,141.26068,-1.7579429e-13
0.39925300,-51.685575,141.18782,-1.7579931e-13
0.40025300,-51.889286,141.11462,-1.7580434e-13
0.40125300,-52.093064,141.04106,-1.7580937e-13
0.40225300,-52.296904,140.96714,-1.7581441e-13
0.40325300,-52.500805,140.89287,-1.7581945e-13
0.40425300,-52.704765,140.81824,-1.7582449e-13
0.40525300,-52.908781,140.74326,-1.7582954e-13
0.40625300,-53.112850,140.66792,-1.7583459e-13
0.40725300,-53.316971,140.59223,-1.7583964e-13
0.40825300,-53.521141,140.51618,-1.7584470e-13
0.40925300,-53.725357,140.43978,-1.7584976e-13
0.41025300,-53.929618,140.36302,-1.7585483e-13
0.41125300,-54.133920,140.28591,-1.7585990e-13
0.41225300,-54.338262,140.20845,-1.7586497e-13
0.41325300,-54.542641,140.13063,-1.7587005e-13
0.41425300,-54.747055,140.05246,-1.7587513e-13
0.41525300,-54.951501,139.97393,-1.7588022e-13
0.41625300,-55.155977,139.89505,-1.7588531e-13
0.41725300,-55.360481,139.81582,-1.7589040e-13
0.41825300,-55.565010,139.73623,-1.7589550e-13
0.41925300,-55.769562,139.65629,-1.7590059e-13
0.42025300,-55.974135,139.57600,-1.7590570e-13
0.42125300,-56.178726,139.49536,-1.7591080e-13
0.42225300,-56.383333,139.41436,-1.7591591e-13
0.42325300,-56.587953,139.33301,-1.7592102e-13
0.42425300,-56.792585,139.25131,-1.7592614e-13
0.42525300,-56.997226,139.16926,-1.7593126e-13
0.42625300,-57.201873,139.08685,-1.7593638e-13
0.42725300,-57.406524,139.00410,-1.7594150e-13
0.42825300,-57.611178,138.92099,-1.7594663e-13
0.42925300,-57.815831,138.83754,-1.7595176e-13
0.43025300,-58.020481,138.75373,-1.7595690e-13
0.43125300,-58.225126,138.66958,-1.7596203e-13
0.43225300,-58.429764,138.58507,-1.7596717e-13
0.43325300,-58.634392,138.50022,-1.7597232e-13
0.43425300,-58.839008,138.41502,-1.7597746e-13
0.43525300,-59.043610,138.32947,-1.7598261e-13
0.43625300,-59.248195,138.24357,-1.7598776e-13
0.43725300,-59.452761,138.15732,-1.7599291e-13
0.43825300,-59.657306,138.07073,-1.7599807e-13
0.43925300,-59.861827,137.98379,-1.7600323e-13
0.44025300,-60.066322,137.89651,-1.7600839e-13
0.44125300,-60.270790,137.80888,-1.7601355e-13
0.44225300,-60.475227,137.72090,-1.7601872e-13
0.44325300,-60.679631,137.63258,-1.7602389e-13
0.44425300,-60.884000,137.54392,-1.7602906e-13
0.44525300,-61.088331,137.45491,-1.7603423e-13
0.44625300,-61.292624,137.36556,-1.7603941e-13
0.44725300,-61.496874,137.27587,-1.7604458e-13
0.44825300,-61.701080,137.18583,-1.7604976e-13
0.44925300,-61.905240,137.09545,-1.7605495e-13
0.45025300,-62.109351,137.00473,-1.7606013e-13
0.45125300,-62.313411,136.91368,-1.7606532e-13
0.45225300,-62.517418,136.82228,-1.7607051e-13
0.45325300,-62.721369,136.73054,-1.7607570e-13
0.45425300,-62.925263,136.63846,-1.7608089e-13
0.45525300,-63.129097,136.54604,-1.7608608e-13
0.45625300,-63.332869,136.45329,-1.7609128e-13
0.45725300,-63.536576,136.36020,-1.7609648e-13
0.45825300,-63.740216,136.26677,-1.7610168e-13
0.45925300,-63.943788,136.17301,-1.7610688e-13
0.46025300,-64.147288,136.07891,-1.7611208e-13
0.46125300,-64.350715,135.98448,-1.7611729e-13
0.46225300,-64.554066,135.88972,-1.7612249e-13
0.46325300,-64.757340,135.79462,-1.7612770e-13
0.46425300,-64.960533,135.69919,-1.7613291e-13
0.46525300,-65.163645,135.60343,-1.7613812e-13
0.46625300,-65.366671,135.50733,-1.7614334e-13
0.46725300,-65.569612,135.41091,-1.7614855e-13
0.46825300,-65.772463,135.31416,-1.7615376e-13
0.46925300,-65.975223,135.21707,-1.7615898e-13
0.47025300,-66.177890,135.11967,-1.7616420e-13
0.47125300,-66.380461,135.02193,-1.7616942e-13
0.47225300,-66.582935,134.92387,-1.7617464e-13
0.47325300,-66.785309,134.82548,-1.7617986e-13
0.47425300,-66.987581,134.72676,-1.7618508e-13
0.47525300,-67.189749,134.62773,-1.7619031e-13
0.47625300,-67.391811,134.52837,-1.7619553e-13
0.47725300,-67.593764,134.42868,-1.7620076e-13
0.47825300,-67.795606,134.32868,-1.7620599e-13
0.47925300,-67.997336,134.22836,-1.7621121e-13
0.48025300,-68.198951,134.12771,-1.7621644e-13
0.48125300,-68.400448,134.02675,-1.7622167e-13
0.48225300,-68.601827,133.92547,-1.7622690e-13
0.48325300,-68.803084,133.82387,-1.7623213e-13
0.48425300,-69.004217,133.72195,-1.7623736e-13
0.48525300,-69.205225,133.61973,-1.7624260e-13
0.48625300,-69.406106,133.51718,-1.7624783e-13
0.48725300,-69.606856,133.41432,-1.7625306e-13
0.48825300,-69.807475,133.31115,-1.7625830e-13
0.48925300,-70.007959,133.20767,-1.7626353e-13
0.49025300,-70.208307,133.10388,-1.7626877e-13
0.49125300,-70.408517,132.99978,-1.7627400e-13
0.49225300,-70.608587,132.89537,-1.7627924e-13
0.49325300,-70.808514,132.79066,-1.7628447e-13
0.49425300,-71.008297,132.68563,-1.7628971e-13
0.49525300,-71.207933,132.58030,-1.7629495e-13
0.49625300,-71.407421,132.47467,-1.7630018e-13
0.49725300,-71.606758,132.36874,-1.7630542e-13
0.49825300,-71.805942,132.26250,-1.7631066e-13
0.49925300,-72.004971,132.15596,-1.7631590e-13
0.50025300,-72.203843,132.04912,-1.7632113e-13
0.50125300,-72.402557,131.94198,-1.7632637e-13
0.50225300,-72.601109,131.83454,-1.7633161e-13
0.50325300,-72.799499,131.72681,-1.7633684e-13
0.50425300,-72.997723,131.61878,-1.7634208e-13
