X:Pos_TX-Body3-slider_crank(mm),Y:Pos_TX-Body3-slider_crank(mm),Y:Pos_TY-Body3-slider_crank(mm),Y:Pos_TZ-Body3-slider_crank(mm)
0.078253000,46.487112,201.72796,-3.5224850e-13
0.079253000,46.398515,201.77037,-3.5232600e-13
0.080253000,46.308851,201.81322,-3.5240440e-13
0.081253000,46.218123,201.85653,-3.5248369e-13
0.082253000,46.126332,201.90028,-3.5256388e-13
0.083253000,46.033478,201.94447,-3.5264496e-13
0.084253000,45.939562,201.98911,-3.5272694e-13
0.085253000,45.844587,202.03419,-3.5280979e-13
0.086253000,45.748552,202.07970,-3.5289354e-13
0.087253000,45.651459,202.12565,-3.5297816e-13
0.088253000,45.553310,202.17202,-3.5306367e-13
0.089253000,45.454104,202.21883,-3.5315006e-13
0.090253000,45.353843,202.26606,-3.5323732e-13
0.091253000,45.252529,202.31371,-3.5332546e-13
0.092253000,45.150162,202.36178,-3.5341447e-13
0.093253000,45.046743,202.41027,-3.5350435e-13
0.094253000,44.942274,202.45918,-3.5359509e-13
0.095253000,44.836755,202.50849,-3.5368671e-13
0.096253000,44.730187,202.55822,-3.5377918e-13
0.097253000,44.622571,202.60835,-3.5387252e-13
0.098253000,44.513909,202.65889,-3.5396672e-13
0.099253000,44.404202,202.70982,-3.5406177e-13
0.10025300,44.293449,202.76116,-3.5415768e-13
0.10125300,44.181653,202.81288,-3.5425444e-13
0.10225300,44.068814,202.86500,-3.5435205e-13
0.10325300,43.954934,202.91751,-3.5445050e-13
0.10425300,43.840012,202.97041,-3.5454981e-13
0.10525300,43.724051,203.02369,-3.5464996e-13
0.10625300,43.607051,203.07735,-3.5475094e-13
0.10725300,43.489013,203.13138,-3.5485277e-13
0.10825300,43.369938,203.18579,-3.5495544e-13
0.10925300,43.249827,203.24058,-3.5505894e-13
0.11025300,43.128681,203.29573,-3.5516327e-13
0.11125300,43.006500,203.35125,-3.5526843e-13
0.11225300,42.883286,203.40713,-3.5537442e-13
0.11325300,42.759040,203.46337,-3.5548124e-13
0.11425300,42.633762,203.51996,-3.5558888e-13
0.11525300,42.507454,203.57691,-3.5569734e-13
0.11625300,42.380116,203.63422,-3.5580662e-13
0.11725300,42.251749,203.69186,-3.5591672e-13
0.11825300,42.122354,203.74986,-3.5602763e-13
0.11925300,41.991933,203.80819,-3.5613936e-13
0.12025300,41.860485,203.86687,-3.5625189e-13
0.12125300,41.728011,203.92588,-3.5636524e-13
0.12225300,41.594514,203.98522,-3.5647938e-13
0.12325300,41.459993,204.04489,-3.5659434e-13
0.12425300,41.324449,204.10489,-3.5671009e-13
0.12525300,41.187883,204.16521,-3.5682664e-13
0.12625300,41.050297,204.22585,-3.5694399e-13
0.12725300,40.911690,204.28680,-3.5706214e-13
0.12825300,40.772064,204.34807,-3.5718107e-13
0.12925300,40.631420,204.40965,-3.5730080e-13
0.13025300,40.489758,204.47154,-3.5742131e-13
0.13125300,40.347080,204.53373,-3.5754261e-13
0.13225300,40.203385,204.59622,-3.5766470e-13
0.13325300,40.058676,204.65901,-3.5778756e-13
0.13425300,39.912953,204.72210,-3.5791120e-13
0.13525300,39.766216,204.78547,-3.5803562e-13
0.13625300,39.618467,204.84914,-3.5816081e-13
0.13725300,39.469706,204.91309,-3.5828678e-13
0.13825300,39.319935,204.97732,-3.5841351e-13
0.13925300,39.169154,205.04182,-3.5854101e-13
0.14025300,39.017363,205.10661,-3.5866928e-13
0.14125300,38.864564,205.17166,-3.5879831e-13
0.14225300,38.710758,205.23698,-3.5892810e-13
0.14325300,38.555946,205.30257,-3.5905865e-13
0.14425300,38.400127,205.36842,-3.5918995e-13
0.14525300,38.243304,205.43453,-3.5932201e-13
0.14625300,38.085476,205.50089,-3.5945482e-13
0.14725300,37.926646,205.56750,-3.5958838e-13
0.14825300,37.766812,205.63437,-3.5972268e-13
0.14925300,37.605978,205.70147,-3.5985773e-13
0.15025300,37.444142,205.76882,-3.5999352e-13
0.15125300,37.281307,205.83641,-3.6013005e-13
0.15225300,37.117473,205.90423,-3.6026732e-13
0.15325300,36.952640,205.97228,-3.6040532e-13
0.15425300,36.786810,206.04056,-3.6054406e-13
0.15525300,36.619984,206.10907,-3.6068352e-13
0.15625300,36.452162,206.17779,-3.6082372e-13
0.15725300,36.283345,206.24674,-3.6096464e-13
0.15825300,36.113534,206.31589,-3.6110628e-13
0.15925300,35.942729,206.38526,-3.6124865e-13
0.16025300,35.770933,206.45484,-3.6139173e-13
0.16125300,35.598145,206.52462,-3.6153553e-13
0.16225300,35.424367,206.59460,-3.6168004e-13
0.16325300,35.249598,206.66477,-3.6182527e-13
0.16425300,35.073841,206.73514,-3.6197120e-13
0.16525300,34.897096,206.80570,-3.6211785e-13
0.16625300,34.719364,206.87645,-3.6226519e-13
0.16725300,34.540645,206.94738,-3.6241324e-13
0.16825300,34.360941,207.01848,-3.6256199e-13
0.16925300,34.180253,207.08977,-3.6271144e-13
0.17025300,33.998581,207.16122,-3.6286158e-13
0.17125300,33.815926,207.23284,-3.6301242e-13
0.17225300,33.632289,207.30463,-3.6316394e-13
0.17325300,33.447672,207.37658,-3.6331616e-13
0.17425300,33.262074,207.44869,-3.6346906e-13
0.17525300,33.075497,207.52095,-3.6362264e-13
0.17625300,32.887942,207.59336,-3.6377690e-13
0.17725300,32.699409,207.66592,-3.6393185e-13
0.17825300,32.509900,207.73862,-3.6408747e-13
0.17925300,32.319415,207.81147,-3.6424376e-13
0.18025300,32.127956,207.88444,-3.6440072e-13
0.18125300,31.935523,207.95756,-3.6455836e-13
0.18225300,31.742117,208.03079,-3.6471665e-13
0.18325300,31.547740,208.10416,-3.6487562e-13
0.18425300,31.352391,208.17765,-3.6503524e-13
0.18525300,31.156073,208.25125,-3.6519553e-13
0.18625300,30.958785,208.32497,-3.6535647e-13
0.18725300,30.760530,208.39880,-3.6551807e-13
0.18825300,30.561307,208.47273,-3.6568032e-13
0.18925300,30.361118,208.54677,-3.6584321e-13
0.19025300,30.159964,208.62091,-3.6600676e-13
0.19125300,29.957846,208.69514,-3.6617095e-13
0.19225300,29.754765,208.76947,-3.6633578e-13
0.19325300,29.550722,208.84388,-3.6650126e-13
0.19425300,29.345717,208.91838,-3.6666737e-13
0.19525300,29.139753,208.99296,-3.6683411e-13
0.19625300,28.932829,209.06762,-3.6700149e-13
0.19725300,28.724947,209.14235,-3.6716950e-13
0.19825300,28.516108,209.21715,-3.6733813e-13
0.19925300,28.306313,209.29202,-3.6750740e-13
0.20025300,28.095563,209.36695,-3.6767728e-13
0.20125300,27.883859,209.44193,-3.6784778e-13
0.20225300,27.671202,209.51697,-3.6801891e-13
0.20325300,27.457593,209.59207,-3.6819064e-13
0.20425300,27.243033,209.66721,-3.6836299e-13
0.20525300,27.027524,209.74239,-3.6853595e-13
0.20625300,26.811066,209.81761,-3.6870952e-13
0.20725300,26.593661,209.89287,-3.6888370e-13
0.20825300,26.375309,209.96816,-3.6905847e-13
0.20925300,26.156012,210.04348,-3.6923385e-13
0.21025300,25.935771,210.11882,-3.6940983e-13
0.21125300,25.714586,210.19418,-3.6958640e-13
0.21225300,25.492460,210.26956,-3.6976356e-13
0.21325300,25.269393,210.34495,-3.6994132e-13
0.21425300,25.045387,210.42036,-3.7011966e-13
0.21525300,24.820442,210.49576,-3.7029859e-13
0.21625300,24.594560,210.57117,-3.7047810e-13
0.21725300,24.367742,210.64658,-3.7065819e-13
0.21825300,24.139989,210.72198,-3.7083886e-13
0.21925300,23.911303,210.79737,-3.7102010e-13
0.22025300,23.681684,210.87274,-3.7120192e-13
0.22125300,23.451133,210.94810,-3.7138431e-13
0.22225300,23.219653,211.02343,-3.7156726e-13
0.22325300,22.987244,211.09875,-3.7175078e-13
0.22425300,22.753908,211.17403,-3.7193486e-13
0.22525300,22.519645,211.24927,-3.7211951e-13
0.22625300,22.284458,211.32449,-3.7230471e-13
0.22725300,22.048347,211.39966,-3.7249046e-13
0.22825300,21.811313,211.47478,-3.7267677e-13
0.22925300,21.573359,211.54986,-3.7286363e-13
0.23025300,21.334484,211.62488,-3.7305104e-13
0.23125300,21.094692,211.69985,-3.7323899e-13
0.23225300,20.853982,211.77476,-3.7342748e-13
0.23325300,20.612357,211.84960,-3.7361651e-13
0.23425300,20.369817,211.92437,-3.7380608e-13
0.23525300,20.126364,211.99908,-3.7399618e-13
0.23625300,19.882000,212.07370,-3.7418682e-13
0.23725300,19.636725,212.14825,-3.7437798e-13
0.23825300,19.390542,212.22271,-3.7456968e-13
0.23925300,19.143451,212.29709,-3.7476189e-13
0.24025300,18.895455,212.37137,-3.7495463e-13
0.24125300,18.646554,212.44556,-3.7514788e-13
0.24225300,18.396749,212.51965,-3.7534166e-13
0.24325300,18.146044,212.59364,-3.7553594e-13
0.24425300,17.894438,212.66752,-3.7573074e-13
0.24525300,17.641933,212.74129,-3.7592605e-13
0.24625300,17.388532,212.81494,-3.7612186e-13
0.24725300,17.134235,212.88847,-3.7631817e-13
0.24825300,16.879044,212.96188,-3.7651499e-13
0.24925300,16.622960,213.03517,-3.7671230e-13
0.25025300,16.365985,213.10832,-3.7691011e-13
0.25125300,16.108121,213.18134,-3.7710841e-13
0.25225300,15.849369,213.25423,-3.7730721e-13
0.25325300,15.589731,213.32697,-3.7750649e-13
0.25425300,15.329209,213.39956,-3.7770625e-13
0.25525300,15.067803,213.47200,-3.7790650e-13
0.25625300,14.805516,213.54429,-3.7810722e-13
0.25725300,14.542349,213.61642,-3.7830843e-13
0.25825300,14.278304,213.68839,-3.7851010e-13
0.25925300,14.013383,213.76020,-3.7871225e-13
0.26025300,13.747587,213.83183,-3.7891487e-13
0.26125300,13.480918,213.90329,-3.7911795e-13
0.26225300,13.213377,213.97458,-3.7932150e-13
0.26325300,12.944967,214.04568,-3.7952551e-13
0.26425300,12.675690,214.11659,-3.7972998e-13
0.26525300,12.405546,214.18732,-3.7993490e-13
0.26625300,12.134538,214.25786,-3.8014028e-13
0.26725300,11.862667,214.32819,-3.8034610e-13
0.26825300,11.589936,214.39833,-3.8055238e-13
0.26925300,11.316345,214.46826,-3.8075909e-13
0.27025300,11.041898,214.53799,-3.8096625e-13
0.27125300,10.766595,214.60750,-3.8117385e-13
0.27225300,10.490439,214.67679,-3.8138189e-13
0.27325300,10.213431,214.74586,-3.8159036e-13
0.27425300,9.9355737,214.81471,-3.8179926e-13
0.27525300,9.6568686,214.88334,-3.8200860e-13
0.27625300,9.3773176,214.95173,-3.8221835e-13
0.27725300,9.0969227,215.01988,-3.8242853e-13
0.27825300,8.8156858,215.08779,-3.8263913e-13
0.27925300,8.5336089,215.15546,-3.8285015e-13
0.28025300,8.2506939,215.22289,-3.8306159e-13
0.28125300,7.9669429,215.29006,-3.8327343e-13
0.28225300,7.6823577,215.35698,-3.8348569e-13
0.28325300,7.3969406,215.42363,-3.8369835e-13
0.28425300,7.1106934,215.49003,-3.8391142e-13
0.28525300,6.8236182,215.55616,-3.8412489e-13
0.28625300,6.5357171,215.62201,-3.8433876e-13
0.28725300,6.2469922,215.68760,-3.8455302e-13
0.28825300,5.9574456,215.75290,-3.8476768e-13
0.28925300,5.6670793,215.81792,-3.8498272e-13
0.29025300,5.3758955,215.88266,-3.8519816e-13
0.29125300,5.0838964,215.94711,-3.8541398e-13
0.29225300,4.7910840,216.01126,-3.8563018e-13
0.29325300,4.4974606,216.07511,-3.8584677e-13
0.29425300,4.2030284,216.13867,-3.8606372e-13
0.29525300,3.9077895,216.20192,-3.8628106e-13
0.29625300,3.6117461,216.26486,-3.8649876e-13
0.29725300,3.3149006,216.32749,-3.8671684e-13
0.29825300,3.0172552,216.38980,-3.8693528e-13
0.29925300,2.7188121,216.45179,-3.8715408e-13
0.30025300,2.4195735,216.51346,-3.8737324e-13
0.30125300,2.1195419,216.57480,-3.8759276e-13
0.30225300,1.8187195,216.63581,-3.8781264e-13
0.30325300,1.5171087,216.69648,-3.8803286e-13
0.30425300,1.2147118,216.75681,-3.8825344e-13
0.30525300,0.91153110,216.81680,-3.8847436e-13
0.30625300,0.60756907,216.87645,-3.8869563e-13
0.30725300,0.30282809,216.93574,-3.8891723e-13
0.30825300,-0.0026894292,216.99468,-3.8913918e-13
0.30925300,-0.30898107,217.05327,-3.8936146e-13
0.31025300,-0.61604438,217.11149,-3.8958407e-13
0.31125300,-0.92387689,217.16934,-3.8980701e-13
0.31225300,-1.2324761,217.22683,-3.9003028e-13
0.31325300,-1.5418396,217.28395,-3.9025388e-13
0.31425300,-1.8519648,217.34069,-3.9047779e-13
0.31525300,-2.1628492,217.39704,-3.9070203e-13
0.31625300,-2.4744903,217.45302,-3.9092657e-13
0.31725300,-2.7868854,217.50861,-3.9115144e-13
0.31825300,-3.1000320,217.56381,-3.9137661e-13
0.31925300,-3.4139276,217.61861,-3.9160209e-13
0.32025300,-3.7285694,217.67301,-3.9182787e-13
0.32125300,-4.0439550,217.72702,-3.9205396e-13
0.32225300,-4.3600815,217.78061,-3.9228034e-13
0.32325300,-4.6769464,217.83380,-3.9250703e-13
0.32425300,-4.9945471,217.88658,-3.9273400e-13
0.32525300,-5.3128807,217.93894,-3.9296126e-13
0.32625300,-5.6319446,217.99088,-3.9318882e-13
0.32725300,-5.9517360,218.04240,-3.9341665e-13
0.32825300,-6.2722523,218.09349,-3.9364477e-13
0.32925300,-6.5934906,218.14415,-3.9387317e-13
0.33025300,-6.9154481,218.19437,-3.9410185e-13
0.33125300,-7.2381221,218.24416,-3.9433080e-13
0.33225300,-7.5615098,218.29351,-3.9456002e-13
0.33325300,-7.8856083,218.34241,-3.9478950e-13
0.33425300,-8.2104148,218.39087,-3.9501926e-13
0.33525300,-8.5359264,218.43887,-3.9524927e-13
0.33625300,-8.8621403,218.48642,-3.9547954e-13
0.33725300,-9.1890535,218.53351,-3.9571008e-13
0.33825300,-9.5166631,218.58014,-3.9594086e-13
0.33925300,-9.8449661,218.62630,-3.9617190e-13
0.34025300,-10.173960,218.67199,-3.9640318e-13
0.34125300,-10.503641,218.71721,-3.9663471e-13
0.34225300,-10.834007,218.76196,-3.9686648e-13
0.34325300,-11.165054,218.80623,-3.9709849e-13
0.34425300,-11.496780,218.85001,-3.9733074e-13
0.34525300,-11.829182,218.89331,-3.9756322e-13
0.34625300,-12.162256,218.93612,-3.9779594e-13
0.34725300,-12.495999,218.97844,-3.9802888e-13
0.34825300,-12.830409,219.02026,-3.9826205e-13
0.34925300,-13.165482,219.06159,-3.9849544e-13
0.35025300,-13.501215,219.10241,-3.9872904e-13
0.35125300,-13.837605,219.14272,-3.9896287e-13
0.35225300,-14.174650,219.18253,-3.9919691e-13
0.35325300,-14.512344,219.22182,-3.9943116e-13
0.35425300,-14.850686,219.26060,-3.9966562e-13
0.35525300,-15.189673,219.29886,-3.9990029e-13
0.35625300,-15.529301,219.33659,-4.0013516e-13
0.35725300,-15.869566,219.37381,-4.0037023e-13
0.35825300,-16.210466,219.41049,-4.0060549e-13
0.35925300,-16.551997,219.44664,-4.0084095e-13
0.36025300,-16.894157,219.48226,-4.0107661e-13
0.36125300,-17.236941,219.51734,-4.0131245e-13
0.36225300,-17.580347,219.55188,-4.0154847e-13
0.36325300,-17.924370,219.58587,-4.0178468e-13
0.36425300,-18.269009,219.61932,-4.0202107e-13
0.36525300,-18.614258,219.65221,-4.0225764e-13
0.36625300,-18.960116,219.68456,-4.0249438e-13
0.36725300,-19.306579,219.71634,-4.0273129e-13
0.36825300,-19.653642,219.74757,-4.0296837e-13
0.36925300,-20.001303,219.77823,-4.0320562e-13
0.37025300,-20.349559,219.80833,-4.0344302e-13
0.37125300,-20.698405,219.83786,-4.0368059e-13
0.37225300,-21.047839,219.86682,-4.0391832e-13
0.37325300,-21.397857,219.89520,-4.0415620e-13
0.37425300,-21.748455,219.92301,-4.0439424e-13
0.37525300,-22.099629,219.95023,-4.0463242e-13
0.37625300,-22.451377,219.97688,-4.0487075e-13
0.37725300,-22.803695,220.00293,-4.0510922e-13
0.37825300,-23.156579,220.02840,-4.0534783e-13
0.37925300,-23.510025,220.05327,-4.0558658e-13
0.38025300,-23.864031,220.07755,-4.0582546e-13
0.38125300,-24.218591,220.10123,-4.0606447e-13
0.38225300,-24.573704,220.12431,-4.0630362e-13
0.38325300,-24.929364,220.14679,-4.0654289e-13
0.38425300,-25.285568,220.16866,-4.0678228e-13
0.38525300,-25.642314,220.18992,-4.0702180e-13
0.38625300,-25.999596,220.21057,-4.0726143e-13
0.38725300,-26.357411,220.23061,-4.0750117e-13
0.38825300,-26.715756,220.25003,-4.0774103e-13
0.38925300,-27.074627,220.26883,-4.0798100e-13
0.39025300,-27.434019,220.28700,-4.0822107e-13
0.39125300,-27.793930,220.30455,-4.0846125e-13
0.39225300,-28.154355,220.32148,-4.0870153e-13
0.39325300,-28.515291,220.33777,-4.0894190e-13
0.39425300,-28.876733,220.35343,-4.0918237e-13
0.39525300,-29.238678,220.36845,-4.0942294e-13
0.39625300,-29.601123,220.38284,-4.0966359e-13
0.39725300,-29.964062,220.39658,-4.0990433e-13
0.39825300,-30.327493,220.40968,-4.1014515e-13
0.39925300,-30.691411,220.42214,-4.1038605e-13
0.40025300,-31.055813,220.43395,-4.1062704e-13
0.40125300,-31.420694,220.44510,-4.1086809e-13
0.40225300,-31.786051,220.45561,-4.1110922e-13
0.40325300,-32.151880,220.46545,-4.1135042e-13
0.40425300,-32.518176,220.47464,-4.1159169e-13
0.40525300,-32.884936,220.48317,-4.1183302e-13
0.40625300,-33.252156,220.49104,-4.1207441e-13
0.40725300,-33.619831,220.49824,-4.1231586e-13
0.40825300,-33.987958,220.50477,-4.1255736e-13
0.40925300,-34.356532,220.51064,-4.1279892e-13
0.41025300,-34.725550,220.51583,-4.1304053e-13
0.41125300,-35.095008,220.52035,-4.1328219e-13
0.41225300,-35.464901,220.52419,-4.1352389e-13
0.41325300,-35.835225,220.52735,-4.1376563e-13
0.41425300,-36.205976,220.52983,-4.1400741e-13
0.41525300,-36.577150,220.53163,-4.1424923e-13
0.41625300,-36.948744,220.53275,-4.1449108e-13
0.41725300,-37.320752,220.53317,-4.1473296e-13
0.41825300,-37.693170,220.53291,-4.1497487e-13
0.41925300,-38.065995,220.53195,-4.1521680e-13
0.42025300,-38.439223,220.53030,-4.1545876e-13
0.42125300,-38.812848,220.52796,-4.1570074e-13
0.42225300,-39.186867,220.52492,-4.1594273e-13
0.42325300,-39.561275,220.52118,-4.1618474e-13
0.42425300,-39.936069,220.51673,-4.1642676e-13
0.42525300,-40.311244,220.51159,-4.1666878e-13
0.42625300,-40.686796,220.50573,-4.1691081e-13
0.42725300,-41.062720,220.49917,-4.1715285e-13
0.42825300,-41.439013,220.49191,-4.1739489e-13
0.42925300,-41.815669,220.48393,-4.1763692e-13
0.43025300,-42.192685,220.47523,-4.1787895e-13
0.43125300,-42.570056,220.46583,-4.1812097e-13
0.43225300,-42.947778,220.45570,-4.1836298e-13
0.43325300,-43.325847,220.44486,-4.1860497e-13
0.43425300,-43.704258,220.43330,-4.1884695e-13
0.43525300,-44.083006,220.42101,-4.1908891e-13
0.43625300,-44.462089,220.40800,-4.1933085e-13
0.43725300,-44.841500,220.39427,-4.1957277e-13
0.43825300,-45.221236,220.37981,-4.1981466e-13
0.43925300,-45.601292,220.36462,-4.2005651e-13
0.44025300,-45.981664,220.34871,-4.2029834e-13
0.44125300,-46.362347,220.33206,-4.2054013e-13
0.44225300,-46.743337,220.31467,-4.2078188e-13
0.44325300,-47.124629,220.29656,-4.2102359e-13
0.44425300,-47.506220,220.27770,-4.2126526e-13
0.44525300,-47.888103,220.25811,-4.2150689e-13
0.44625300,-48.270276,220.23778,-4.2174846e-13
0.44725300,-48.652734,220.21672,-4.2198998e-13
0.44825300,-49.035471,220.19490,-4.2223145e-13
0.44925300,-49.418483,220.17235,-4.2247286e-13
0.45025300,-49.801767,220.14905,-4.2271422e-13
0.45125300,-50.185317,220.12501,-4.2295551e-13
0.45225300,-50.569128,220.10021,-4.2319673e-13
0.45325300,-50.953197,220.07467,-4.2343789e-13
0.45425300,-51.337519,220.04838,-4.2367898e-13
0.45525300,-51.722088,220.02134,-4.2392000e-13
0.45625300,-52.106901,219.99355,-4.2416094e-13
0.45725300,-52.491953,219.96501,-4.2440180e-13
0.45825300,-52.877239,219.93571,-4.2464259e-13
0.45925300,-53.262755,219.90565,-4.2488329e-13
0.46025300,-53.648496,219.87484,-4.2512390e-13
0.46125300,-54.034457,219.84327,-4.2536443e-13
0.46225300,-54.420633,219.81095,-4.2560486e-13
0.46325300,-54.807021,219.77786,-4.2584520e-13
0.46425300,-55.193616,219.74401,-4.2608545e-13
0.46525300,-55.580412,219.70940,-4.2632559e-13
0.46625300,-55.967405,219.67403,-4.2656564e-13
0.46725300,-56.354590,219.63790,-4.2680558e-13
0.46825300,-56.741964,219.60100,-4.2704541e-13
0.46925300,-57.129520,219.56334,-4.2728514e-13
0.47025300,-57.517254,219.52491,-4.2752475e-13
0.47125300,-57.905163,219.48572,-4.2776425e-13
0.47225300,-58.293240,219.44576,-4.2800363e-13
0.47325300,-58.681481,219.40503,-4.2824289e-13
0.47425300,-59.069881,219.36353,-4.2848203e-13
0.47525300,-59.458436,219.32126,-4.2872105e-13
0.47625300,-59.847141,219.27822,-4.2895994e-13
0.47725300,-60.235992,219.23442,-4.2919869e-13
0.47825300,-60.624982,219.18984,-4.2943732e-13
0.47925300,-61.014108,219.14449,-4.2967581e-13
0.48025300,-61.403366,219.09836,-4.2991417e-13
0.48125300,-61.792749,219.05147,-4.3015238e-13
0.48225300,-62.182253,219.00380,-4.3039046e-13
0.48325300,-62.571874,218.95536,-4.3062838e-13
0.48425300,-62.961607,218.90614,-4.3086616e-13
0.48525300,-63.351447,218.85615,-4.3110379e-13
0.48625300,-63.741389,218.80538,-4.3134127e-13
0.48725300,-64.131428,218.75384,-4.3157860e-13
0.48825300,-64.521560,218.70153,-4.3181576e-13
0.48925300,-64.911779,218.64844,-4.3205277e-13
0.49025300,-65.302081,218.59457,-4.3228961e-13
0.49125300,-65.692461,218.53993,-4.3252629e-13
0.49225300,-66.082915,218.48451,-4.3276281e-13
0.49325300,-66.473437,218.42831,-4.3299915e-13
0.49425300,-66.864022,218.37134,-4.3323532e-13
0.49525300,-67.254666,218.31359,-4.3347132e-13
0.49625300,-67.645364,218.25506,-4.3370714e-13
0.49725300,-68.036111,218.19576,-4.3394278e-13
0.49825300,-68.426902,218.13568,-4.3417824e-13
0.49925300,-68.817732,218.07482,-4.3441351e-13
0.50025300,-69.208597,218.01319,-4.3464860e-13
0.50125300,-69.599491,217.95078,-4.3488350e-13
0.50225300,-69.990410,217.88759,-4.3511821e-13
0.50325300,-70.381349,217.82363,-4.3535272e-13
0.50425300,-70.772303,217.75889,-4.3558704e-13
0.50525300,-71.163267,217.69337,-4.3582116e-13
0.50625300,-71.554236,217.62708,-4.3605508e-13
0.50725300,-71.945206,217.56001,-4.3628880e-13
0.50825300,-72.336171,217.49217,-4.3652231e-13
0.50925300,-72.727127,217.42355,-4.3675561e-13
0.51025300,-73.118068,217.35416,-4.3698870e-13
0.51125300,-73.508990,217.28399,-4.3722158e-13
0.51225300,-73.899889,217.21305,-4.3745424e-13
0.51325300,-74.290758,217.14134,-4.3768669e-13
0.51425300,-74.681593,217.06885,-4.3791892e-13
0.51525300,-75.072390,216.99559,-4.3815093e-13
0.51625300,-75.463143,216.92156,-4.3838271e-13
0.51725300,-75.853848,216.84675,-4.3861426e-13
0.51825300,-76.244499,216.77118,-4.3884559e-13
0.51925300,-76.635092,216.69483,-4.3907669e-13
