X:FX_GeoContact-GeoSurContact1-complex_contact(N),Y:FX_GeoContact-GeoSurContact1-complex_contact(N),Y:FY_GeoContact-GeoSurContact1-complex_contact(N),Y:FZ_GeoContact-GeoSurContact1-complex_contact(N)
0.48415675,0.0031532014,0.0047696317,-0.018770694
0.48515675,0.0031547735,0.0047759894,-0.018731443
0.48615675,0.0017482760,0.00059952190,-0.013104005
0.48715675,0.0031610121,0.0012846565,-0.021403861
0.48840675,0.0030610439,0.0012381746,-0.020793735
0.48915675,0.0029119682,0.0011791596,-0.019766400
0.49015675,0.0029424093,0.0011922338,-0.019964506
0.49115675,0.0029496009,0.0011952931,-0.020011645
0.49215675,0.0021296380,0.00086310339,-0.014447544
0.49315675,0.0031822014,0.0012985990,-0.021486526
0.49415675,0.0028898896,0.0012068834,-0.019198297
0.49515675,0.0029350453,0.0012197431,-0.019566702
0.49615675,0.0034288829,-0.0035345254,-0.014856692
0.49715675,0.0011127144,-0.0011452449,-0.0045748232
0.49803175,0.00033333604,-0.00034988626,-0.0023274879
0.49903175,0.0029631584,-0.0031049286,-0.019937403
0.50003175,0.0029609085,-0.0030997628,-0.019527342
0.50103175,0.0030039478,-0.0031426217,-0.019501972
0.50228175,0.0031291571,-0.0032713693,-0.019999557
0.50328175,0.0030454680,-0.0031822551,-0.019236617
0.50428175,0.0030985098,-0.0032360163,-0.019337799
0.50528175,0.0031321319,-0.0032694638,-0.019313239
0.50628175,0.0030445452,-0.0031766000,-0.018571125
0.50778175,0.0030779703,-0.0032162836,-0.019451248
0.50828175,0.0029800170,-0.0031168058,-0.019236851
0.50903175,-0.00051877405,-0.0024265778,-0.014011019
0.51009425,-0.00072428626,-0.0033520013,-0.019374396
0.51121925,-0.090128711,-0.14287585,-0.58632477
0.51221925,-0.00013603514,-0.0013637419,-0.0077671369
0.51321925,-0.0021475251,-0.0062778477,-0.017739419
0.51409425,-0.0067565233,-0.0055820255,-0.027279473
0.51503175,-0.00011915166,-0.00010801614,-0.00059962242
0.51603175,-0.0038828384,-0.0034962358,-0.019246425
0.51715675,-0.010456341,-0.0051066955,-0.028137156
0.51803175,-0.0065963913,-0.0032221361,-0.017617617
0.51903175,-0.0066268920,-0.0032376987,-0.017545286
0.52003175,-0.0066663783,-0.0032576559,-0.017495721
0.52103175,-0.0066883805,-0.0032690642,-0.017401382
0.52228175,-0.0067110634,-0.0032809490,-0.017275539
0.52328175,-0.0067178573,-0.0032848835,-0.017151016
0.52428175,-0.0067234830,-0.0032882224,-0.017029191
0.52528175,-0.0067270214,-0.0032905146,-0.016908030
0.52628175,-0.0067275881,-0.0032913278,-0.016785306
0.52728175,-0.014523289,-0.0071038069,-0.036559792
0.52803175,-0.0067639995,-0.0033067249,-0.017435853
0.52909425,-0.0067344323,-0.0032896638,-0.017963387
0.53009425,-0.0066618400,-0.0032516700,-0.018356610
0.53109425,-0.0073234501,-0.0035684794,-0.021598430
0.53209425,-0.0079163100,-0.0038759023,-0.019052121
0.53309425,-0.0069490766,-0.0034027481,-0.016628718
0.53409425,-0.0068756880,-0.0033671921,-0.016365037
0.53509425,-0.0069148489,-0.0033867350,-0.016373736
0.53609425,-0.0069231645,-0.0033911677,-0.016310077
0.53709425,-0.0061089906,-0.0052676506,-0.028741755
0.53809425,0.0000000,0.0000000,0.0000000
0.53921925,-0.12625389,-0.10023809,-0.45938337
0.54000050,-0.0049491096,0.0018359376,-0.018908702
0.54100050,-0.0050030693,0.0018461688,-0.019404610
0.54200050,-0.00062088185,0.0010332177,-0.011721900
0.54300050,-7.3084364e-05,7.0656266e-05,-0.00055325777
0.54400050,-0.00020804642,0.00019190694,-0.0014252868
0.54506300,0.00091367621,0.0017124393,-0.014508447
0.54606300,0.0012596383,0.0022772053,-0.019035514
0.54706300,-0.00036473868,0.00058951946,-0.0089191597
0.54806300,0.0031702020,0.0021556799,-0.011572801
0.54931300,0.0065288606,0.0031289456,-0.038783325
0.55031300,0.0071996534,0.0033261700,-0.044185389
0.55131300,0.0032641972,0.0014834978,-0.020312698
0.55231300,0.0028958228,0.0013452849,-0.017687211
0.55331300,0.0033226098,0.0015735201,-0.019952121
0.55431300,0.0033814902,0.0016282029,-0.020000004
0.55506300,0.011950578,0.018849397,-0.059361862
0.55600050,0.0034295029,0.0054568749,-0.017126146
0.55700050,0.0035032661,0.0055562080,-0.017714798
0.55800050,0.0034952076,0.0055246884,-0.017902933
0.55900050,0.0034783413,0.0054785649,-0.018054279
0.56000050,0.0034583039,0.0054267864,-0.018197232
0.56100050,0.0034356952,0.0053703269,-0.018334546
0.56200050,0.0034148918,0.0053160510,-0.018489292
0.56300050,0.0033915432,0.0052572071,-0.018637657
0.56400050,0.0033664655,0.0051951613,-0.018782891
0.56500050,0.0033396164,0.0051299720,-0.018923248
0.56650050,0.0032973937,0.0050287897,-0.019127678
0.56750050,0.0032822459,0.0049810639,-0.019340577
0.56850050,0.0032525498,0.0049114040,-0.019465991
0.56950050,0.0032081360,0.0048201333,-0.019495830
0.57050050,0.0035715787,0.0058471976,-0.015829334
0.57100050,0.0023401924,0.0037502158,-0.011361429
0.57200050,0.0038458250,0.0061416484,-0.018932295
0.57300050,0.0037796552,0.0014382286,-0.026708994
0.57400050,0.0028960572,0.0010418257,-0.021151489
0.57512550,0.0027515383,0.00092268073,-0.020862044
0.57600050,0.0036013848,0.0017794134,-0.020783493
0.57700050,0.0034600456,0.0016913454,-0.020175821
0.57800050,0.0034284424,0.0016559602,-0.020218963
0.57900050,0.0033857091,0.0016153028,-0.020195282
0.58000050,0.0029040929,0.0013450556,-0.017784165
0.58100050,0.0037843092,0.0019508246,-0.020914826
0.58212550,0.0036978880,0.0018483973,-0.021097409
0.58312550,0.0036069014,0.0017488218,-0.021195385
0.58412550,0.0032761550,0.0015276559,-0.019945384
0.58512550,0.0033435102,0.0015182326,-0.020821207
0.58612550,0.0000000,0.0000000,0.0000000
0.58712550,0.012890085,0.0080257436,-0.055488256
0.58812550,0.0042570516,0.0026148370,-0.018732981
0.58912550,0.10782511,-0.11108967,-0.45910209
0.59012550,0.0000000,0.0000000,0.0000000
0.59112550,0.0060399225,-0.0062122679,-0.024237247
0.59206300,0.0045863195,-0.0047138730,-0.017938095
0.59306300,0.0046718488,-0.0047984565,-0.017805069
0.59418800,0.00012739485,-0.0017140499,-0.0086088689
0.59518800,0.00038803947,-0.0049469164,-0.024792924
0.59643800,0.00032845784,-0.0038965238,-0.019469076
0.59743800,0.00035100837,-0.0039112662,-0.019487162
0.59843800,-0.011581418,-0.030147687,-0.14600635
0.59943800,-0.024613231,-0.019340963,-0.086707591
0.60018800,-0.0076899114,-0.0060187588,-0.026908601
0.60106300,-0.0049255711,-0.0038753228,-0.017485208
0.60206300,-0.0048914033,-0.0038650854,-0.017569958
0.60306300,-0.00029701752,-0.00026392164,-0.0014286479
0.60406300,-0.0056280599,-0.0049437373,-0.026362758
0.60531300,-0.092228991,-0.045168742,-0.21906418
0.60631300,-0.0097005573,-0.0047521343,-0.022733107
0.60706300,-0.0073362243,-0.0035946185,-0.017023287
0.60806300,-0.0072867986,-0.0035713308,-0.016693168
0.60906300,-0.0073026917,-0.0035800048,-0.016524670
0.61006300,-0.0077465653,-0.0037999851,-0.016977864
0.61106300,-0.0073738515,-0.0036175537,-0.016068590
0.61206300,-0.0073786786,-0.0036202398,-0.016005467
0.61306300,-0.0074418607,-0.0036516366,-0.016050455
0.61406300,-0.0077027786,-0.0037791240,-0.016738765
0.61556300,-0.0087785118,-0.0043051574,-0.019479685
0.61656300,-0.0075350164,-0.0036942974,-0.016957766
0.61706300,-0.0075351998,-0.0036938598,-0.017080359
0.61800050,-0.0039427738,-0.0034623934,-0.018456546
0.61900050,-0.0040947052,-0.0036291569,-0.019580494
0.62000050,-0.0023453417,-0.0039773894,-0.034718440
0.62100050,0.0000000,0.0000000,0.0000000
0.62200050,-0.0073731797,0.0027880553,-0.026604547
0.62300050,-0.0061273919,0.0023115935,-0.022268867
0.62403175,-0.0016291954,0.0020635706,-0.020255680
0.62503175,-0.0015944942,0.0020497105,-0.020312289
0.62615675,-0.0015590999,0.0020376205,-0.020403224
0.62703175,0.00034806880,0.0017778183,-0.018531691
0.62809425,0.00043087272,0.0020055997,-0.020685301
0.62921925,0.00047764064,0.0020321274,-0.020721628
0.63021925,0.0049348810,0.0029039774,-0.023166813
0.63121925,0.0043430400,0.0025751985,-0.020166025
0.63246925,0.0043000404,0.0025738725,-0.019690648
0.63346925,0.0043310364,0.0026112583,-0.019617759
0.63446925,0.0043490937,0.0026399825,-0.019496081
0.63546925,0.0043596936,0.0026628344,-0.019356320
0.63646925,0.0043236455,0.0026751089,-0.018805097
0.63746925,0.0043137636,0.0026672929,-0.018781532
0.63821925,0.0036104019,0.0013371760,-0.025931019
0.63921925,0.0031381085,0.0012148134,-0.021939308
0.64009425,0.0028920840,0.0011413392,-0.019971001
0.64109425,0.0029532133,0.0011920714,-0.020089601
0.64209425,0.0030062632,0.0012414024,-0.020132024
0.64309425,0.0030541440,0.0012899371,-0.020124565
0.64434425,0.0031122856,0.0013510885,-0.020090232
0.64534425,0.0031569754,0.0013997624,-0.020044785
0.64634425,0.0032002427,0.0014479732,-0.019988394
0.64734425,0.0032417560,0.0014953117,-0.019921944
0.64834425,0.0066633475,0.010252448,-0.037549993
0.64903175,0.0032424031,0.0049755727,-0.018434337
0.65003175,0.0032304440,0.0049384343,-0.018595815
0.65115675,0.0028643474,0.0043440897,-0.016912080
0.65203175,0.0030101302,0.0044499102,-0.019180841
0.65303175,0.0072984211,0.0040633768,-0.042953489
0.65409425,0.0032467838,0.0015049493,-0.019869360
0.65509425,0.0032080675,0.0014535492,-0.020014046
0.65609425,0.0031608240,0.0013998760,-0.020087390
0.65709425,0.0027375561,0.0011643505,-0.017945785
0.65809425,0.0049242500,0.0026151010,-0.026340799
0.65921925,0.0036561575,0.0019578730,-0.019372579
0.66021925,0.0036999317,0.0019936339,-0.019463987
0.66121925,0.0037289105,0.0020198764,-0.019495201
0.66246925,0.0037569739,0.0020465088,-0.019511524
0.66346925,0.0037755523,0.0020647087,-0.019515842
0.66446925,0.0037905882,0.0020804677,-0.019507594
0.66546925,0.0038023067,0.0020942878,-0.019483621
0.66646925,0.0038108212,0.0021066289,-0.019439970
0.66796925,0.0038234940,0.0021266605,-0.019356027
0.66896925,0.0038213845,0.0021358094,-0.019227601
0.66921925,0.0016874092,0.0011674882,-0.0059308148
0.67021925,0.0047543121,0.0029703957,-0.020349394
0.67121925,0.0015842926,0.011676221,-0.12576527
0.67203175,0.00028371356,0.0019418683,-0.020799097
0.67303175,0.00030162750,0.0018915884,-0.020114616
0.67403175,0.00033010896,0.0018984925,-0.020029841
0.67503175,0.00010408190,0.0016912951,-0.018941548
0.67603175,-0.0019964073,0.0022118649,-0.019683001
0.67709425,-0.0021081968,0.0022214125,-0.018931349
0.67809425,-0.0014429056,-0.0010861355,-0.0045142547
0.67909425,0.0000000,0.0000000,0.0000000
0.68009425,-0.010375501,-0.0081142480,-0.036225890
0.68109425,-0.0051806755,-0.0039930902,-0.017364087
0.68209425,-0.0044714183,-0.0034464595,-0.014987374
0.68309425,-0.0054137177,-0.0041694171,-0.018104398
0.68409425,-0.0053381483,-0.0041078483,-0.017809984
0.68509425,-0.0052249180,-0.0040463349,-0.017749351
0.68609425,-0.0051283379,-0.0040215948,-0.018040866
0.68709425,-0.0052490350,-0.0041621694,-0.019033950
0.68809425,-0.0049214704,-0.0039414411,-0.018329040
0.68959425,-0.0048783142,-0.0039630096,-0.018863134
0.69059425,-0.0049106551,-0.0040271202,-0.019456565
0.69159425,-0.0050036392,-0.0041427450,-0.020312331
0.69259425,-0.0060612908,-0.0050785085,-0.025349642
0.69359425,-0.0079759224,-0.0067559459,-0.034263728
0.69459425,-0.0039635874,-0.0033934729,-0.017474588
0.69509425,-0.0040574681,-0.0034936926,-0.018134111
0.69609425,-0.0042507682,-0.0037196777,-0.019735095
0.69709425,-0.00043665265,-0.00035086634,-0.0016406575
0.69809425,-0.0070696772,-0.0056318644,-0.025958208
0.69909425,-0.0036904313,-0.0028372593,-0.012280094
0.70009425,-0.0085843724,-0.019057723,-0.088511069
0.70109425,-0.0018716112,-0.0043495798,-0.020463652
0.70221925,-0.0017332096,-0.0042581967,-0.020330681
0.70309425,0.0043445568,-0.0091226934,-0.036256020
0.70409425,0.00036633476,-0.0040222413,-0.020026076
0.70503175,0.00047670607,-0.0041246423,-0.020272369
0.70603175,0.00057080249,0.0017563260,-0.016996507
0.70709425,0.00077438558,0.0021805361,-0.020722046
0.70809425,0.00085187179,0.0022253078,-0.020791706
0.70909425,0.00092663152,0.0022637184,-0.020803616
0.71009425,0.00099526937,0.0022914646,-0.020727669
0.71109425,0.0081582972,0.0052262971,-0.033445752
0.71203175,0.0047707737,0.0030756523,-0.019336497
0.71303175,0.0047894759,0.0031071530,-0.019190502
0.71415675,0.0044037347,0.0028949314,-0.017211139
0.71515675,0.0045208325,0.0023440760,-0.024830579
0.71640675,0.0038476540,0.0020241002,-0.020801543
0.71715675,0.0036732240,0.0019512845,-0.019642414
0.71815675,0.0037603388,0.0020237580,-0.019809431
0.71915675,0.0038208611,0.0020830516,-0.019823446
0.72015675,0.0038744490,0.0021391753,-0.019794520
0.72115675,0.0039244129,0.0021936061,-0.019743565
0.72215675,0.0039725275,0.0022470722,-0.019682520
0.72315675,0.0040189601,0.0022994593,-0.019614596
0.72415675,0.0040636450,0.0023505556,-0.019541460
0.72565675,0.0041299032,0.0024259282,-0.019437491
0.72665675,0.0041614687,0.0024680448,-0.019317132
0.72765675,0.0041925209,0.0025091599,-0.019202344
0.72865675,0.0042269517,0.0025516150,-0.019110810
0.72965675,0.0042627614,0.0025942639,-0.019032794
0.73065675,0.0042976474,0.0026357522,-0.018957480
0.73165675,0.0043307177,0.0026755731,-0.018880476
0.73265675,0.0043617307,0.0027136280,-0.018800148
0.73315675,0.0016511125,0.0049324156,-0.047927443
0.73415675,0.00074603808,0.0022419831,-0.021595843
0.73503175,0.00079703752,0.0023321110,-0.022342620
0.73603175,0.00083537682,0.0023285417,-0.022079872
0.73703175,0.00080349867,0.0021418146,-0.020106420
0.73803175,-0.010865553,0.012324518,-0.11145842
0.73903175,-0.0019035313,0.0021976841,-0.020206144
0.74015675,-0.0017974578,0.0021303003,-0.019973465
0.74115675,-0.0017299255,0.0021031978,-0.020081536
0.74215675,-0.0016553191,0.0020692416,-0.020135816
0.74340675,-0.032502529,0.012083509,-0.12340230
0.74415675,-0.0039173984,0.0014501320,-0.015058074
0.74503175,-0.0048810411,0.0017975484,-0.019037647
0.74603175,-0.0048311519,0.0017683929,-0.019162325
0.74703175,-0.0047952106,0.0017443061,-0.019343418
0.74803175,-0.0047384764,0.0017127042,-0.019439198
0.74903175,-0.0039208779,0.0014925295,-0.013854246
0.75003175,-0.0053244601,0.0020178757,-0.019078573
0.75115675,-0.0077490733,-0.0060394635,-0.026798726
0.75203175,-0.0055850794,-0.0043468220,-0.019239812
0.75303175,-0.0051483060,-0.0040063092,-0.017728063
0.75403175,-0.0055126008,-0.0042890593,-0.018973383
0.75503175,-0.0053035830,-0.0041201761,-0.018176519
0.75628175,-0.0053168838,-0.0041280406,-0.018191550
0.75728175,-0.0049607929,-0.0038515683,-0.016973164
0.75828175,-0.0042364793,-0.016064484,-0.083599874
0.75909425,-0.00093514056,-0.0037429960,-0.019634331
0.76009425,-0.0029024451,-0.0049665476,-0.021072392
0.76109425,-0.0020266710,-0.0034587023,-0.014658595
0.76209425,-0.0025838246,-0.0044560016,-0.018966931
0.76309425,0.00042128500,-0.0025682789,-0.012298332
0.76409425,0.0011897986,-0.0044786971,-0.020259373
0.76521925,0.0012716693,-0.0044535179,-0.019914494
0.76621925,0.0013627878,-0.0045018440,-0.019928927
0.76721925,2.4076651e-05,-0.00019191236,-0.00093829169
0.76821925,0.0026542104,-0.018344808,-0.088770837
0.76921925,0.00073164889,-0.0044689818,-0.021403636
0.77021925,0.00076093418,-0.0041711315,-0.019773554
0.77121925,0.0019400588,0.0041479590,-0.043460284
0.77221925,0.0028858702,0.0019336757,-0.010861821
0.77309425,0.0055328268,0.0037059353,-0.020839617
0.77409425,0.0049388006,0.0033059838,-0.018625779
0.77509425,0.0049140481,0.0032864429,-0.018566330
0.77609425,0.0048985825,0.0032721236,-0.018553253
0.77709425,0.0048831315,0.0032567399,-0.018552485
0.77809425,0.0048668141,0.0032396472,-0.018561330
0.77909425,0.0048497562,0.0032208986,-0.018580615
0.78009425,0.0048315883,0.0032002366,-0.018609066
0.78109425,0.0045944064,0.0030327135,-0.017814459
0.78209425,0.0057346050,0.0037743088,-0.022361384
0.78309425,0.0047781841,0.0031308923,-0.018790898
0.78421925,0.0046945747,0.0030599550,-0.018646345
0.78521925,0.0047350586,0.0030714617,-0.018976892
0.78621925,0.00076522437,0.021425596,-0.24315125
0.78709425,-5.8121218e-06,0.00048640680,-0.0056540004
0.78809425,-0.00012864307,0.0017986547,-0.021526653
0.78909425,-0.00019099730,0.0016809454,-0.020526776
0.79009425,-0.00018646776,0.0016464936,-0.020102517
0.79109425,0.0018424773,0.0027043061,-0.020603309
0.79221925,0.0017101635,0.0026184434,-0.020375608
0.79321925,0.0016042607,0.0025462063,-0.020152763
0.79421925,0.0015420964,0.0025403756,-0.020444543
0.79546925,-0.0022354416,0.0023902367,-0.020637498
0.79609425,-0.0021722750,0.0023384271,-0.020309469
0.79709425,-0.0020776192,0.0022615463,-0.019830186
0.79809425,-0.0020490669,0.0022563249,-0.019977034
0.79909425,-0.0050521365,-0.0042621444,-0.020986906
0.80034425,-0.0048548137,-0.0039103243,-0.018356417
0.80134425,-0.0046517380,-0.0037613748,-0.017769528
0.80234425,-0.0032163306,-0.0027828327,-0.013107097
0.80334425,-0.0021942444,-0.0057248756,-0.027877956
0.80409425,-0.0015089793,-0.0038796118,-0.018733345
0.80509425,-0.0015154548,-0.0039488792,-0.019129156
0.80609425,-0.0014531640,-0.0039520166,-0.019334662
0.80709425,-0.0013705715,-0.0039272742,-0.019433893
0.80809425,-0.0012734844,-0.0038952801,-0.019533098
0.80909425,-0.0013606512,-0.0036287621,-0.018322584
0.81009425,-0.0029970433,-0.0041008600,-0.019896264
0.81109425,-0.0019804929,-0.0038364129,-0.019232732
0.81209425,-0.0011987383,-0.0038077198,-0.019551433
0.81309425,-0.0011473816,-0.0038711481,-0.019766398
0.81409425,-0.0011237198,-0.0035716646,-0.018042082
0.81509425,-0.0011986628,-0.0036879163,-0.018514325
0.81609425,-0.00081364349,0.0011141578,-0.011471484
0.81721925,-0.0015918628,0.0021943813,-0.022679879
0.81821925,-0.0013989633,0.0019369490,-0.020069084
0.81921925,-0.0013938167,0.0019351163,-0.020081095
0.82046925,-0.0042368078,0.0040562349,-0.031427490
0.82146925,-0.0026280612,0.0025160914,-0.019494866
0.82246925,-0.0026367422,0.0025257526,-0.019581156
0.82346925,-0.0018631460,0.0023592978,-0.018965200
0.82403175,0.00096893110,0.0027030011,-0.025635134
0.82503175,0.00062723966,0.0020359123,-0.019901055
0.82603175,0.00050685987,0.0019860573,-0.020020474
0.82703175,0.00038481557,0.0019284633,-0.020060087
0.82803175,0.00024348759,0.0018755999,-0.020265773
0.82928175,0.00025926220,0.0019697514,-0.021262553
0.83003175,0.00052219882,0.0035629676,-0.038153021
0.83103175,0.00031168094,0.0018915685,-0.020056303
0.83203175,0.00035141698,0.0019275003,-0.020241920
0.83303175,0.00038866734,0.0019520239,-0.020310076
0.83403175,0.00042407063,0.0019715722,-0.020331413
0.83503175,0.011575986,0.0077713909,-0.043399576
0.83609425,0.0049146052,0.0032823255,-0.018619652
0.83709425,0.0049133335,0.0032642027,-0.018811876
0.83821925,0.0048888394,0.0032271803,-0.018954787
0.83921925,0.0048590356,0.0031879917,-0.019061841
0.84046925,0.0034768070,0.0027526551,-0.019096999
0.84146925,0.00061335256,0.0019363011,-0.018830282
0.84203175,0.00066636520,0.0020534917,-0.019878137
0.84303175,0.00033014799,-0.0032399090,-0.016039514
0.84403175,0.00045268088,-0.0040077124,-0.019725081
0.84503175,0.00049864549,-0.0040213351,-0.019676257
0.84603175,0.00054458108,-0.0040354668,-0.019630165
0.84728175,0.00060104147,-0.0040512776,-0.019565380
0.84828175,0.00064472617,-0.0040606252,-0.019500203
0.84928175,0.00062075788,-0.0036450784,-0.017395066
0.85028175,0.0030876921,-0.017298275,-0.082181119
0.85103175,0.00059323878,-0.0031902316,-0.015094187
0.85203175,0.00070687422,-0.0036146965,-0.017011975
0.85315675,0.00085790573,-0.0041610713,-0.019468155
0.85415675,0.00090052508,-0.0041801903,-0.019456728
0.85540675,0.00095337946,-0.0042049473,-0.019448016
0.85640675,0.00099481982,-0.0042233136,-0.019435737
0.85740675,0.014085004,0.027802424,-0.24041043
0.85815675,0.0010433948,0.0020328979,-0.017461891
0.85903175,0.0012282280,0.0023463749,-0.020016239
0.86003175,0.0014644044,0.0028701937,-0.024704449
0.86109425,0.0010338662,0.0022801426,-0.020373851
0.86209425,0.00070061242,0.0018236728,-0.017024721
0.86309425,0.0014166759,0.0025463946,-0.021238708
0.86421925,0.0013211144,0.0023768527,-0.019831760
0.86521925,0.0013394615,0.0023997164,-0.019989950
0.86621925,0.0013478836,0.0024099437,-0.020059467
0.86721925,0.0013508158,0.0024144193,-0.020094241
0.86821925,-0.0036553017,0.0040153973,-0.035480588
0.86909425,-0.0020726339,0.0022744738,-0.020080267
0.87009425,-0.0020478968,0.0022455234,-0.019811344
0.87109425,-0.0020621964,0.0022604037,-0.019936716
0.87209425,-0.0020691066,0.0022682606,-0.020008104
0.87334425,-0.0020685935,0.0022696299,-0.020034472
0.87434425,-0.0020654460,0.0022689853,-0.020049541
0.87534425,-0.0020601930,0.0022671123,-0.020061761
0.87634425,-0.0020531934,0.0022643330,-0.020073446
0.87734425,-0.0020446214,0.0022607333,-0.020084577
0.87834425,-0.0020346410,0.0022563531,-0.020094470
0.87934425,-0.0020233484,0.0022510680,-0.020100327
0.88034425,-0.066611937,-0.049638574,-0.20447367
0.88134425,-0.0084844285,-0.0063066398,-0.025554662
0.88209425,-0.0051106285,-0.0037914980,-0.015302202
0.88309425,-0.0058270206,-0.0043255614,-0.017479191
0.88403175,-0.0011044725,-0.0021941410,-0.0098422933
0.88503175,-0.0017357151,-0.0034896396,-0.015716105
0.88615675,-0.0021195602,-0.0043189604,-0.019536948
0.88715675,-0.0020850750,-0.0042986896,-0.019518796
0.88815675,-0.0020557305,-0.0042861702,-0.019531701
0.88915675,0.0048104036,-0.011448566,-0.048234430
0.89015675,0.0020719876,0.0052231623,-0.051538729
0.89103175,0.0010168417,0.0022138148,-0.019705794
0.89209425,0.00073665155,0.0016474305,-0.014780030
0.89321925,0.00097380856,0.0022398256,-0.020254971
0.89421925,0.00094544766,0.0022247079,-0.020244141
0.89521925,0.00092048113,0.0022136616,-0.020260745
0.89646925,0.00088940098,0.0021989768,-0.020270628
0.89746925,0.00086302357,0.0021857700,-0.020270419
0.89846925,0.00083393538,0.0021705634,-0.020262764
0.89946925,0.00080100349,0.0021529682,-0.020249715
0.90046925,0.00076312954,0.0021325577,-0.020232689
0.90196925,0.00069472060,0.0020961021,-0.020206677
0.90296925,0.00063961447,0.0020662230,-0.020179799
0.90396925,0.018030753,0.011988733,-0.069842634
0.90496925,0.031858977,0.021065956,-0.12311756
0.90596925,0.0045866195,0.0030262376,-0.017799504
0.90621925,0.0036042567,0.0023767706,-0.014002113
0.90721925,-0.00012024176,-0.0060219089,-0.031891067
0.90803175,-6.1242706e-05,-0.0038047325,-0.020006671
0.90903175,-2.8556433e-05,-0.0037795584,-0.019790101
0.91003175,5.1489257e-06,-0.0038015442,-0.019816878
0.91103175,2.9656309e-05,-0.0042080365,-0.021873376
0.91203175,0.00015719033,-0.0039554849,-0.020223338
0.91303175,0.00027710308,-0.0039114293,-0.019680771
0.91403175,1.1101937e-05,-0.00046990309,-0.0024222381
0.91503175,0.0046648819,0.0029804640,-0.019214399
0.91609425,0.0045537185,0.0029000878,-0.018863206
0.91709425,0.0045618286,0.0028966566,-0.018994860
0.91809425,0.00048013904,-0.0042473511,-0.021910265
0.91903175,0.00039416775,-0.0039430286,-0.019540278
0.92003175,0.00071786974,0.0021693834,-0.023719416
0.92109425,0.00066253555,0.0020799359,-0.020205825
0.92209425,0.00070750990,0.0021097982,-0.020291045
0.92309425,0.00074938248,0.0021324951,-0.020311389
0.92409425,0.00078933547,0.0021520094,-0.020306048
0.92509425,0.00082809446,0.0021703831,-0.020294426
0.92609425,0.00086597934,0.0021882371,-0.020281849
0.92709425,0.00090305430,0.0022054566,-0.020266620
0.92809425,0.0019185231,-0.0087178725,-0.043192832
0.92909425,0.00090936820,-0.0041621575,-0.019339598
0.93021925,0.00097081242,-0.0041964566,-0.019358257
0.93121925,0.0011993641,0.0020032775,-0.022740517
0.93221925,0.0012114133,0.0025179874,-0.022096366
0.93321925,0.0011367060,0.0022960142,-0.019963091
0.93421925,0.0011884967,0.0023354010,-0.020118984
0.93521925,0.0016885922,-0.0026290124,-0.026599479
0.93621925,0.0012848426,-0.0024846301,-0.019287340
0.93721925,-0.029510664,-0.046513825,-0.19037426
0.93809425,-0.00077136733,-0.0012374329,-0.0051057563
0.93909425,-0.0026262548,-0.0042217642,-0.017863123
0.94003175,-0.0015247977,0.0016521321,-0.014429579
0.94103175,-0.0020607343,0.0022608902,-0.019956463
0.94203175,-0.0020253865,0.0022490708,-0.020051411
0.94303175,-0.0019877826,0.0022329391,-0.020094717
0.94403175,-0.0019510110,0.0022157032,-0.020113366
0.94503175,-0.0019168229,0.0021991596,-0.020122293
0.94603175,-0.0018859183,0.0021839324,-0.020125942
0.94703175,-0.0018582880,0.0021698230,-0.020121170
0.94803175,-0.0018342613,0.0021569923,-0.020107915
0.94903175,-0.0018141435,0.0021455496,-0.020085472
0.95003175,-0.0049797172,-0.0091746988,-0.040314384
0.95109425,-0.0023331088,-0.0043529515,-0.019100654
0.95209425,-0.0023221428,-0.0043714234,-0.019244251
0.95309425,-0.0020471321,-0.0034691994,-0.017515039
0.95409425,-0.0015113520,0.0018075233,-0.017058723
0.95509425,-0.0018074619,0.0022175386,-0.021307161
0.95609425,-0.0017557223,0.0021642380,-0.020862292
0.95709425,-0.0016729708,0.0020726756,-0.020048371
0.95809425,-0.0016699859,0.0020792060,-0.020178485
0.95934425,-0.0016573635,0.0020752603,-0.020216848
0.96034425,0.00011485338,0.0021318544,-0.020193895
0.96134425,0.00095115918,0.0024915234,-0.023294190
0.96209425,0.00078233387,0.0019366756,-0.018759915
0.96303175,0.00099172797,-0.0042191705,-0.019495314
0.96403175,0.0010320156,-0.0042676813,-0.019570162
0.96503175,0.0010743862,-0.0043060696,-0.019659899
0.96603175,0.0011147205,-0.0043326668,-0.019693441
0.96703175,0.0010145327,-0.0037325044,-0.017465924
0.96803175,0.00076818211,0.0022766953,-0.021869004
0.96903175,0.00066920211,0.0020741855,-0.020100864
0.97015675,0.00062165648,0.0020550850,-0.020154852
0.97115675,0.00056666905,0.0020244342,-0.020118372
0.97215675,0.00052354166,0.0019535705,-0.019548712
0.97315675,0.0020396328,-0.0040843906,-0.036514552
0.97403175,0.0012431063,-0.0027985466,-0.019918774
0.97503175,0.0015684651,-0.0019870562,-0.021716694
0.97603175,0.00061022305,0.0021962183,-0.021851701
0.97703175,0.00059044916,0.0020353513,-0.020107129
0.97828175,0.00063131356,0.0020668338,-0.020234816
0.97928175,0.00066467967,0.0020923626,-0.020337027
0.98028175,0.00069557894,0.0021093784,-0.020355124
0.98128175,0.00072547281,0.0021234925,-0.020345501
0.98228175,0.00075500659,0.0021371948,-0.020333201
0.98328175,0.00043963229,-0.0048311501,-0.027777561
